rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,930899,156,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R11;r2=R10;r3=R9","benchmark_rexxcps_levelb_opt",507
579,400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SEQ_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R1;c1=int:0;r2=R0;r3=R8;c2=string@28800;c3=label@55","time",40
580,400,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | RET_INT(c2)","r1=R2;c1=string@1498088;r2=R3;c2=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",20
581,400,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SEQ_REG_REG_STRING(r3,r4,c1)","r1=R7;c1=string@28800;r2=R1;c2=int:0;r3=R0;r4=R8","time",37
582,400,1,1,5,over_3_symbols,"MTIME_REG(r1) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R1;r2=R17;r3=R7;c1=string@1593624;c2=label@278","time",265
583,400,1,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R7;r2=R8;r3=R0;c1=string@1593344;c2=label@72","time",55
584,400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_FLOAT(r3,c1) | ITOF_REG(r4)","r1=R1;r2=R22;r3=R18;c1=float@456112;r4=R16","time",340
585,399,1,1,5,over_3_symbols,"BEQ_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | ISUB_REG_REG_REG(r2,r2,r3)","c1=label@20;r1=R5;c2=int:0;r2=R1;r3=R3","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",7
586,399,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | BEQ_ID_REG_INT(c2,r2,c3) | COPY_REG_REG(r1,r2)","c1=label@28;r1=R1;c2=label@20;r2=R5;c3=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",4
587,399,1,1,3,candidate,"COPY_REG_REG(r1,r2) | ISUB_REG_REG_REG(r1,r1,r3) | RET_REG(r1)","r1=R1;r2=R5;r3=R3","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",11
588,201,2,2,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4)","c1=label@44;r1=R8;c2=int:256;c3=int:1;c4=int:0","pos",34
589,201,2,2,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2)","r1=R8;c1=int:1;c2=int:0;r2=R0","pos",38
590,201,2,2,5,over_3_symbols,"NULL_REG(r1) | ILT_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R0;r2=R4;r3=R8;c1=int:1;c2=label@56","pos",44
591,200,1,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ICOPY_REG_REG(r1,r2)","c1=label@15958;r1=R30;r2=R29;c2=int:0","trace",15947
592,200,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | BR_ID(c3)","c1=label@17133;r1=R34;r2=R9;c2=string@1499280;c3=label@17281","trace",17125
593,200,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | INE_REG_REG_INT(r5,r2,c2)","c1=label@15245;r1=R15;r2=R4;r3=R5;r4=R10;r5=R14;c2=int:63","trace",15223
594,200,2,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)","c1=label@359;r1=R30;r2=R35;c2=string@18336;r3=R34;c3=int:1","benchmark_rexxcps_levelb_opt",310
595,200,1,1,5,over_3_symbols,"BRT_ID_REG(c1,r1) | SEQ_REG_REG_STRING(r1,r2,c2) | BRF_ID_REG(c3,r1)","c1=label@67;r1=R4;r2=R1;c2=string@28800;c3=label@72","pos",60
596,200,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | STRPOS_REG_REG_REG(r1,r3,r4) | RET_REG(r1)","r1=R0;r2=R8;r3=R2;r4=R1","pos",72
597,200,1,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1)","r1=R30;c1=int:0;c2=label@15958;r2=R29","trace",15943
598,200,2,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2)","r1=R30;r2=R33;r3=R31;c1=label@359;r4=R35;c2=string@18336","benchmark_rexxcps_levelb_opt",306
599,200,1,1,5,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3)","r1=R34;c1=int:0;c2=label@17133;r2=R9;c3=string@1499280","trace",17121
600,200,1,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1) | BGE_ID_REG_INT(c2,r3,c3)","r1=R2;r2=R3;c1=int:1;r3=R21;r4=R29;c2=label@15840;c3=int:0","trace",15825
601,200,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r1,r3) | BRF_ID_REG(c2,r2)","r1=R10;c1=int:0;r2=R15;r3=R6;c2=label@15245","trace",15216
602,200,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_INT(r3,r4,c3)","r1=R16;c1=int:0;r2=R12;c2=string@28800;r3=R30;r4=R3;c3=int:1","trace",15793
603,200,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","r1=R24;c1=int:1;r2=R21;r3=R15;r4=R22;c2=int:0","trace",15746
604,200,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R9;c1=string@28800;r2=R15;r3=R5;c2=label@15291","trace",15278
605,200,1,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r1,c1) | BRT_ID_REG(c2,r1) | NULL_REG(r2)","r1=R21;c1=string@1500688;c2=label@15550;r2=R19","trace",15424
606,200,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1)","r1=R0;r2=R15;r3=R3;r4=R24;r5=R18;c1=string@312160","trace",15784
607,200,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | RET_REG(r2)","r1=R43;r2=R9;r3=R44;c1=int:1","trace",17284
608,200,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1)","r1=R21;r2=R15;r3=R22;c1=int:0","trace",15749
609,200,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R15;r2=R5;r3=R14;c1=string@28800;c2=label@15309","trace",15291
610,200,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R42;r2=R48;r3=R43;r4=R9;r5=R44;c1=int:1","trace",17281
611,200,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3)","r1=R35;r2=R15;r3=R21","benchmark_rexxcps_levelb_opt",347
612,200,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1)","r1=R5;r2=R11;r3=R6;r4=R10;c1=int:0","trace",15210
613,200,1,1,5,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r3,c1)","r1=R4;r2=R2;c1=string@28800;c2=label@67;r3=R1","pos",56
614,200,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c2)","r1=R8;c1=int:0;r2=R0;r3=R4;c2=int:1","pos",41
615,200,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1) | ISUB_REG_REG_REG(r5,r1,r3)","r1=R29;r2=R0;r3=R2;r4=R3;c1=int:1;r5=R21","trace",15822
616,200,1,1,5,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r3,r1)","r1=R6;r2=R5;r3=R10;c1=int:0;r4=R15","trace",15213
617,200,1,1,3,candidate,"STRUPPER_REG_REG(r1,r2) | SCOPY_REG_REG(r2,r1) | STRLEN_REG_REG(r3,r2)","r1=R11;r2=R5;r3=R6","trace",15207
618,200,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_INT(r3,c3)","r1=R1;r2=R7;c1=label@44;r3=R8;c2=int:256;c3=int:1","pos",31
619,200,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3)","r1=R32;r2=R26;r3=R30;c1=int:0;c2=label@15958","trace",15940
620,200,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | STRUPPER_REG_REG(r3,r4) | SCOPY_REG_REG(r4,r3)","r1=R48;r2=R13;r3=R11;r4=R5","trace",15204
621,103,4,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2)","r1=R31;c1=int:100;r2=R30;r3=R33;c2=label@359","benchmark_rexxcps_levelb_opt",303
622,103,4,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2)","r1=R33;c1=int:1;r2=R31;c2=int:100;r3=R30","benchmark_rexxcps_levelb_opt",300
623,100,1,1,6,over_3_symbols,"BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3)","c1=label@2108;r1=R37;r2=R42;c2=string@26184;r3=R41;c3=string@384","benchmark_rexxcps_levelb_opt",485
624,100,1,1,4,over_3_symbols,"BPOFF() | LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R89;c1=string@23712;r2=R88;c2=int:1","benchmark_rexxcps_levelb_opt",2130
625,100,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r2,c3)","c1=label@1368;r1=R71;r2=R42;c2=string@26184;c3=string@17208","benchmark_rexxcps_levelb_opt",1362
626,100,1,1,3,candidate,"FADD_REG_REG_REG(r1,r2,r1) | BPOFF() | LOAD_REG_STRING(r2,c1)","r1=R22;r2=R89;c1=string@23712","benchmark_rexxcps_levelb_opt",2126
627,100,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | BR_ID(c2)","r1=R35;r2=R20;c1=label@334;c2=label@329","benchmark_rexxcps_levelb_opt",326
628,100,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r3,c2)","r1=R37;r2=R20;c1=label@2108;r3=R42;c2=string@26184","benchmark_rexxcps_levelb_opt",482
629,100,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r1,c2) | SEQ_REG_REG_STRING(r2,r1,c3)","r1=R42;c1=string@26184;c2=string@17208;r2=R73;c3=string@68176","benchmark_rexxcps_levelb_opt",1365
630,100,1,1,4,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c1)","r1=R71;r2=R42;c1=string@26184;c2=label@1368","benchmark_rexxcps_levelb_opt",1358
631,100,1,1,4,over_3_symbols,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | BCTP_ID_REG(c1,r3)","r1=R35;r2=R21;c1=label@306;r3=R33","benchmark_rexxcps_levelb_opt",350
632,100,1,1,2,candidate,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | BPOFF()","r1=R89;r2=R22","benchmark_rexxcps_levelb_opt",2124
633,76,5,2,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINATTRS_REG_REG_INT(r1,r3,c3)","r1=R22;r2=R37;c1=int:17;r3=R25;c2=int:16;c3=int:0","trace",6103
634,76,5,2,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_REG(r4,r3,r1)","r1=R25;r2=R37;c1=int:16;r3=R22;c2=int:0;r4=R24","trace",6107
635,76,5,2,4,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | UNLINK_REG(r2)","r1=R22;r2=R25;c1=int:0;r3=R24","trace",6111
636,46,3,2,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | SCOPY_REG_REG(r1,r4)","r1=R24;r2=R22;r3=R25;r4=R4","trace",6115
637,46,3,2,3,candidate,"UNLINK_REG(r1) | SCOPY_REG_REG(r2,r3) | UNLINK_REG(r2)","r1=R25;r2=R24;r3=R4","trace",6119
638,45,3,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R9;r2=R18;c1=int:8;r3=R16;c2=int:2","stem",631
639,45,3,1,4,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R15;r2=R9;r3=R18;c1=int:8","stem",629
640,38,7,3,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R7;r2=R6;r3=R1;c1=int:2;c2=int:1","_address",5656
641,31,2,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R25;r2=R22;r3=R37;c1=int:17","trace",6098
642,30,11,2,4,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","c1=int:1;r1=R3;r2=R2;r3=R15","_address",5611
643,16,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | SETSTRPOS_REG_REG(r5,r2)","c1=label@5817;r1=R12;r2=R16;r3=R14;r4=R13;r5=R15","trace",5798
644,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6)","r1=R26;r2=R0;r3=R22;r4=R1;r5=R25;r6=R2","trace",6019
645,16,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6)","r1=R22;r2=R1;r3=R25;r4=R2;r5=R24;r6=R4","trace",6022
646,16,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r2,c1) | COPY_REG_REG(r4,r3)","r1=R0;r2=R37;r3=R21;c1=int:17;r4=R1","trace",5998
647,16,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R1;r2=R21;r3=R37;c1=int:16","trace",6005
648,16,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R25;r2=R2;r3=R24;r4=R4;r5=R21;c1=int:1","trace",6025
649,16,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R2;r2=R21;r3=R26;r4=R0","trace",6014
650,16,1,1,5,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r4,r3,r2)","r1=R12;r2=R13;r3=R14;c1=label@5817;r4=R16","trace",5794
651,16,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r1) | SUBSTRING_REG_REG_REG(r5,r4,r3)","r1=R16;r2=R14;r3=R13;r4=R15;r5=R17","trace",5801
652,16,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R21;r2=R37;c1=int:17;r3=R1","trace",6001
653,16,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLOWER_REG_REG(r1,r2) | COPY_REG_REG(r3,r1)","r1=R8;c1=string@28800;r2=R9;r3=R6","trace",5396
654,16,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | IGT_REG_REG_REG(r4,r3,r5)","r1=R24;r2=R4;r3=R21;c1=int:1;r4=R20;r5=R25","trace",6028
655,16,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R4;r2=R25;c1=string@28800;c2=label@5998","trace",5987
656,16,1,1,5,over_3_symbols,"STRLOWER_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | REQ_REG_REG_STRING(r4,r3,c1)","r1=R8;r2=R9;r3=R6;r4=R13;c1=string@28800","trace",5399
657,16,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLOWER_REG_REG(r3,r4)","r1=R7;r2=R11;r3=R8;c1=string@28800;r4=R9","trace",5393
658,16,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r5)","r1=R21;r2=R26;r3=R0;r4=R22;r5=R1","trace",6017
659,16,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R21;r2=R37;c1=int:16;r3=R2","trace",6008
660,15,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3)","r1=R15;r2=R8;r3=R9","stem",710
661,15,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R15;r2=R9;r3=R16;r4=R8;r5=R18;c1=int:3","stem",670
662,15,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r3) | LOAD_REG_INT(r4,c1)","r1=R15;r2=R9;r3=R16;r4=R8;c1=int:0","stem",701
663,15,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R8;c1=int:0;r2=R15","stem",707
664,15,1,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_REG(r2,r1,r3) | LINKATTR1_REG_REG_INT(r4,r5,c2)","r1=R9;c1=int:256;r2=R15;r3=R0;r4=R8;r5=R18;c2=int:2","stem",755
665,15,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r4,r2)","r1=R16;r2=R8;r3=R18;c1=int:3;r4=R15","stem",674
666,15,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ICOPY_REG_REG(r3,r2)","r1=R16;r2=R8;c1=int:0;r3=R15","stem",705
667,15,1,1,5,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | IGT_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R9;r3=R16;r4=R3;c1=int:0","stem",713
668,14,10,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r3,r1)","r1=R3;r2=R8;r3=R7;r4=R1;c1=int:2","_address",5646
669,14,10,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R3;r3=R7;r4=R1;c1=int:2","_address",5643
670,10,5,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R38;c1=int:0;r2=R44;c2=int:48;r3=R9;c3=int:32","_typedformat",212
671,10,5,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R5;c1=string@28800;r2=R47;r3=R33;c2=int:0;c3=label@411","_typedformat",391
672,9,6,2,4,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SETNUMDGTS_INT(c3)","r1=R1;c1=int:3;c2=string@19;c3=int:18","_address",5597
673,9,6,2,4,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2) | SETNUMFUZ_INT(c3)","r1=R1;c1=string@19;c2=int:18;c3=int:0","_address",5600
674,8,4,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1)","r1=R14;c1=string@28800;r2=R5;r3=R0","_typedformat",185
675,7,1,1,5,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | REQ_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=string@14;r2=R25;c2=string@28800;r3=R21","_address",15319
676,7,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | ASSERTTYPE_REG_STRING(r2,c2)","c1=label@15390;r1=R22;r2=R28;r3=R3;c2=string@14","_address",15313
677,7,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r3,c2)","r1=R28;r2=R3;c1=string@14;r3=R25;c2=string@28800","_address",15316
678,7,5,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R4;r3=R16;c1=int:1","_address",5727
679,7,5,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R7;r2=R3;r3=R6;r4=R1;c1=int:2","_address",5653
680,7,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_INT(c1)","r1=R32;r2=R3;c1=int:0","_address",15419
681,7,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | MINATTRS_REG_REG_INT(r2,r3,c1)","r1=R31;r2=R34;c1=int:0;r3=R4;c2=int:1","_address",15390
682,7,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_REG(r4,r3,r1)","r1=R4;r2=R31;c1=int:1;r3=R34;c2=int:0;r4=R32","_address",15394
683,7,1,1,5,over_3_symbols,"ISTYPE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | COPY_REG_REG(r3,r2)","r1=R22;r2=R3;c1=string@14;c2=label@15390;r3=R28","_address",15309
684,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | SCOPY_REG_REG(r3,r1)","r1=R6;r2=R1;c1=int:2;r3=R7;c2=int:1","_address",5658
685,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REQ_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1)","r1=R8;r2=R16;c1=int:1;r3=R7;c2=string@28800","_address",5741
686,7,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCFPROCSEL_REG_STRING_REG(r3,c3,r1)","r1=R0;c1=int:1;r2=R1;c2=int:256;r3=R3;c3=string@0","_address",15285
687,7,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R25;c1=string@28800;r2=R21;c2=label@15352","_address",15322
688,7,1,1,4,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | SETOBJUNINIT_REG_STRING(r1,c1)","r1=R28;r2=R26;r3=R1;c1=string@67","_address",15301
689,7,5,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | UNLINK_REG(r2) | BRF_ID_REG(c2,r1)","r1=R7;r2=R8;c1=string@28800;c2=label@5769","_address",5745
690,7,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETOBJUNINIT_REG_STRING(r3,c1) | ISTYPE_REG_REG_STRING(r4,r5,c2)","r1=R26;r2=R1;r3=R28;c1=string@67;r4=R22;r5=R3;c2=string@14","_address",15303
691,7,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | MINATTRS_REG_REG_INT(r3,r4,c1)","r1=R32;r2=R1;r3=R35;r4=R4;c1=int:0","_address",15406
692,7,5,1,2,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R7;r2=R6","_address",5666
693,7,5,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R1;r2=R7","_address",5796
694,7,5,1,3,candidate,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7","_address",5798
695,7,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | ISTYPE_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R28;c1=string@67;r2=R22;r3=R3;c2=string@14;c3=label@15390","_address",15306
696,7,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SRCFPROCSEL_REG_STRING_REG(r2,c2,r3) | DCALL_REG_REG_REG(r2,r2,r3)","r1=R1;c1=int:256;r2=R3;c2=string@0;r3=R0","_address",15288
697,7,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=int:256;r2=R20;r3=R25;c2=string@0","_address",15335
